B,alg,inst,d,banda,h0,semilla,exito,evals,cruda,simple,t
100,HC,39,10,0,10,8,1,17,10,10,9.798000064620283e-06
100,HC,39,10,0,10,9,1,17,10,10,1.0399000075267395e-05
100,HC,40,10,0,10,0,1,74,10,10,4.882499979430577e-05
100,HC,40,10,0,10,1,1,36,10,10,2.692399993975414e-05
100,HC,40,10,0,10,2,1,45,12,12,2.5485000151093118e-05
100,HC,40,10,0,10,3,1,57,12,12,3.402799984542071e-05
100,HC,40,10,0,10,4,1,21,10,10,1.137000026574242e-05
100,HC,40,10,0,10,5,0,100,,,6.279000035647186e-05
100,HC,40,10,0,10,6,1,21,10,10,1.0821000159921823e-05
100,HC,40,10,0,10,7,1,77,12,12,4.622899996320484e-05
100,HC,40,10,0,10,8,1,56,12,12,3.0129000151646324e-05
100,HC,40,10,0,10,9,1,60,12,12,3.624400005719508e-05
100,HC,41,10,0,10,0,1,21,10,10,1.1234999874432106e-05
100,HC,41,10,0,10,1,1,42,10,10,2.6383999738754937e-05
100,HC,41,10,0,10,2,1,21,10,10,1.0789000043587293e-05
100,HC,41,10,0,10,3,1,74,10,10,4.578099969876348e-05
100,HC,41,10,0,10,4,1,21,10,10,1.08549998003582e-05
100,HC,41,10,0,10,5,1,21,10,10,1.0468000255059451e-05
100,HC,41,10,0,10,6,1,66,10,10,3.751599979295861e-05
100,HC,41,10,0,10,7,1,51,10,10,2.8672000098595163e-05
100,HC,41,10,0,10,8,1,40,10,10,2.5053000172192696e-05
100,HC,41,10,0,10,9,1,49,10,10,3.1273999866243685e-05
100,HC,42,8,0,4,0,1,18,8,8,1.7487000150140375e-05
100,HC,42,8,0,4,1,1,18,8,8,1.2083000001439359e-05
100,HC,42,8,0,4,2,1,36,8,8,2.810100022543338e-05
100,HC,42,8,0,4,3,1,18,8,8,1.144499992733472e-05
100,HC,42,8,0,4,4,1,27,8,8,1.9130000055156415e-05
100,HC,42,8,0,4,5,1,18,8,8,1.0710999958973844e-05
100,HC,42,8,0,4,6,1,27,8,8,1.932700024553924e-05
100,HC,42,8,0,4,7,1,18,8,8,1.096599999073078e-05
100,HC,42,8,0,4,8,1,18,8,8,1.0607000149320811e-05
100,HC,42,8,0,4,9,1,18,8,8,1.0463000307936454e-05
100,HC,43,9,0,9,0,1,20,9,9,1.0503999874345027e-05
100,HC,43,9,0,9,1,1,62,9,9,3.685000001496519e-05
100,HC,43,9,0,9,2,1,89,9,9,5.4969999837339856e-05
100,HC,43,9,0,9,3,1,20,9,9,1.0357000064686872e-05
100,HC,43,9,0,9,4,0,100,,,5.683800009137485e-05
100,HC,43,9,0,9,5,1,99,9,9,5.499700000655139e-05
100,HC,43,9,0,9,6,1,66,9,9,3.6872000237053726e-05
100,HC,43,9,0,9,7,1,63,9,9,3.638900034275139e-05
100,HC,43,9,0,9,8,1,20,9,9,9.970000064640772e-06
100,HC,43,9,0,9,9,1,20,9,9,1.0348999694542727e-05
100,HC,44,9,0,9,0,1,23,9,9,1.4804999864281854e-05
100,HC,44,9,0,9,1,1,18,9,9,9.80100003289408e-06
100,HC,44,9,0,9,2,1,33,9,9,2.199300024585682e-05
100,HC,44,9,0,9,3,1,18,9,9,1.022000014927471e-05
100,HC,44,9,0,9,4,1,18,9,9,9.77099989540875e-06
100,HC,44,9,0,9,5,1,18,9,9,9.69500024439185e-06
100,HC,44,9,0,9,6,1,28,9,9,1.831500003390829e-05
100,HC,44,9,0,9,7,1,18,9,9,1.0457999906066107e-05
100,HC,44,9,0,9,8,1,18,9,9,9.712999599287286e-06
100,HC,44,9,0,9,9,1,32,9,9,2.039499986494775e-05
100,HC,45,5,0,5,0,1,12,5,5,1.3859999853593763e-05
100,HC,45,5,0,5,1,1,12,5,5,7.944000117277028e-06
100,HC,45,5,0,5,2,1,12,5,5,7.3310002335347235e-06
100,HC,45,5,0,5,3,1,12,5,5,7.367999842244899e-06
100,HC,45,5,0,5,4,1,12,5,5,6.795999979658518e-06
100,HC,45,5,0,5,5,1,12,5,5,6.968999969103606e-06
100,HC,45,5,0,5,6,1,12,5,5,6.9239999902492855e-06
100,HC,45,5,0,5,7,1,12,5,5,6.696000127703883e-06
100,HC,45,5,0,5,8,1,12,5,5,7.617999926878838e-06
100,HC,45,5,0,5,9,1,12,5,5,7.179000022006221e-06
100,HC,46,10,0,8,0,0,100,,,6.643500000791391e-05
100,HC,46,10,0,8,1,0,100,,,6.846099995527766e-05
100,HC,46,10,0,8,2,0,100,,,5.517899990081787e-05
100,HC,46,10,0,8,3,0,100,,,5.6709000091359485e-05
100,HC,46,10,0,8,4,0,100,,,5.4439999985334e-05
100,HC,46,10,0,8,5,0,100,,,6.016399993313826e-05
100,HC,46,10,0,8,6,0,100,,,9.84070002232329e-05
100,HC,46,10,0,8,7,0,100,,,6.264900002861395e-05
100,HC,46,10,0,8,8,0,100,,,5.646299996442394e-05
100,HC,46,10,0,8,9,0,100,,,6.977200018809526e-05
100,HC,47,10,0,8,0,0,100,,,9.085600004254957e-05
100,HC,47,10,0,8,1,0,100,,,7.084300023052492e-05
100,HC,47,10,0,8,2,0,100,,,6.0492000102385646e-05
100,HC,47,10,0,8,3,0,100,,,6.379199976436212e-05
100,HC,47,10,0,8,4,0,100,,,5.962799968983745e-05
100,HC,47,10,0,8,5,0,100,,,6.28950001555495e-05
100,HC,47,10,0,8,6,0,100,,,6.667299976470531e-05
100,HC,47,10,0,8,7,0,100,,,6.0975999986112583e-05
100,HC,47,10,0,8,8,0,100,,,6.15020003351674e-05
100,HC,47,10,0,8,9,0,100,,,6.14239997958066e-05
100,HC,48,9,0,9,0,1,20,9,9,1.1024999821529491e-05
100,HC,48,9,0,9,1,1,50,9,9,3.227400020477944e-05
100,HC,48,9,0,9,2,1,33,9,9,2.0058999780303566e-05
100,HC,48,9,0,9,3,1,20,9,9,1.036000003296067e-05
100,HC,48,9,0,9,4,1,20,9,9,1.0835000011866214e-05
100,HC,48,9,0,9,5,1,20,9,9,1.034499973684433e-05
100,HC,48,9,0,9,6,1,20,9,9,1.029699978971621e-05
100,HC,48,9,0,9,7,1,20,9,9,1.0061000011774013e-05
100,HC,48,9,0,9,8,1,20,9,9,9.932000011758646e-06
100,HC,48,9,0,9,9,1,20,9,9,3.182599994033808e-05
100,HC,49,9,0,5,0,0,100,,,7.414599986077519e-05
100,HC,49,9,0,5,1,0,100,,,6.77640000503743e-05
100,HC,49,9,0,5,2,0,100,,,6.77020002513018e-05
100,HC,49,9,0,5,3,0,100,,,6.735399983881507e-05
100,HC,49,9,0,5,4,0,100,,,6.674800033579231e-05
100,HC,49,9,0,5,5,0,100,,,6.725599996570963e-05
100,HC,49,9,0,5,6,0,100,,,7.01069998285675e-05
100,HC,49,9,0,5,7,0,100,,,8.099599972410942e-05
100,HC,49,9,0,5,8,0,100,,,6.653099990217015e-05
100,HC,49,9,0,5,9,0,100,,,6.638799959546304e-05
100,HC,50,8,0,8,0,1,37,12,12,2.0713000139949145e-05
100,HC,50,8,0,8,1,1,49,12,12,3.142000014122459e-05
100,HC,50,8,0,8,2,1,18,8,8,9.959999715647427e-06
100,HC,50,8,0,8,3,1,18,8,8,9.447000138607109e-06
100,HC,50,8,0,8,4,1,18,8,8,9.098000191443134e-06
100,HC,50,8,0,8,5,1,94,8,8,8.284300020022783e-05
100,HC,50,8,0,8,6,1,34,12,12,1.994500007640454e-05
100,HC,50,8,0,8,7,1,34,12,12,1.8263999663759023e-05
100,HC,50,8,0,8,8,1,18,8,8,9.614000191504601e-06
100,HC,50,8,0,8,9,1,34,12,12,1.744700011840905e-05
100,HC,51,10,0,10,0,1,38,10,10,2.554499997131643e-05
100,HC,51,10,0,10,1,1,21,10,10,1.1656999959086534e-05
100,HC,51,10,0,10,2,1,73,10,10,4.3884000206162455e-05
100,HC,51,10,0,10,3,1,43,10,10,2.5364000066474546e-05
100,HC,51,10,0,10,4,1,29,10,10,1.6493000202899566e-05
100,HC,51,10,0,10,5,1,21,10,10,1.1162000191689003e-05
100,HC,51,10,0,10,6,1,21,10,10,1.0647000181052135e-05
100,HC,51,10,0,10,7,1,21,10,10,1.0395000117568998e-05
100,HC,51,10,0,10,8,1,21,10,10,9.99000030788011e-06
100,HC,51,10,0,10,9,1,50,10,10,3.3865000204968965e-05
100,HC,52,9,0,7,0,1,75,9,9,4.7663999794167466e-05
100,HC,52,9,0,7,1,1,31,9,9,1.9592000171542168e-05
100,HC,52,9,0,7,2,1,48,9,9,2.9039000310149277e-05
100,HC,52,9,0,7,3,1,24,9,9,1.5154999800870428e-05
100,HC,52,9,0,7,4,1,39,9,9,2.442599998175865e-05
100,HC,52,9,0,7,5,1,46,9,9,2.83070003206376e-05
100,HC,52,9,0,7,6,1,31,9,9,1.8630000340635888e-05
100,HC,52,9,0,7,7,1,20,9,9,1.1737000022549182e-05
100,HC,52,9,0,7,8,1,39,9,9,2.4471000415360322e-05
100,HC,52,9,0,7,9,1,42,9,9,2.5847000415524235e-05
100,HC,53,9,0,9,0,1,18,9,9,1.0785000085888896e-05
100,HC,53,9,0,9,1,1,34,9,9,2.0897000013064826e-05
100,HC,53,9,0,9,2,1,18,9,9,1.0210000255028717e-05
100,HC,53,9,0,9,3,1,34,9,9,4.207900019537192e-05
100,HC,53,9,0,9,4,1,34,9,9,2.4639000002935063e-05
100,HC,53,9,0,9,5,1,18,9,9,1.0875000043597538e-05
100,HC,53,9,0,9,6,1,34,9,9,2.123400008713361e-05
100,HC,53,9,0,9,7,1,18,9,9,1.0714999916672241e-05
100,HC,53,9,0,9,8,1,72,9,9,4.261799995219917e-05
100,HC,53,9,0,9,9,1,26,9,9,1.549199987493921e-05
100,HC,54,6,0,6,0,1,15,6,6,8.354999863513513e-06
100,HC,54,6,0,6,1,1,15,6,6,8.060000254772604e-06
100,HC,54,6,0,6,2,1,15,6,6,7.703999926889082e-06
100,HC,54,6,0,6,3,1,78,10,10,5.6829999721230706e-05
100,HC,54,6,0,6,4,1,15,6,6,8.852000064507592e-06
100,HC,54,6,0,6,5,1,41,10,10,2.9603000257338863e-05
100,HC,54,6,0,6,6,0,100,,,7.886599996709265e-05
100,HC,54,6,0,6,7,1,21,6,6,1.4885999917169102e-05
100,HC,54,6,0,6,8,1,33,6,6,2.5660000119387405e-05
100,HC,54,6,0,6,9,1,26,10,10,1.4837999970040983e-05
100,HC,55,7,0,7,0,1,15,7,7,8.925000201998046e-06
100,HC,55,7,0,7,1,1,15,7,7,8.724000053916825e-06
100,HC,55,7,0,7,2,1,15,7,7,8.62300021253759e-06
100,HC,55,7,0,7,3,1,15,7,7,8.455999704892747e-06
100,HC,55,7,0,7,4,1,15,7,7,1.3519999811251182e-05
100,HC,55,7,0,7,5,1,15,7,7,8.951999916462228e-06
100,HC,55,7,0,7,6,1,15,7,7,8.351999895239715e-06
100,HC,55,7,0,7,7,1,15,7,7,8.070000149018597e-06
100,HC,55,7,0,7,8,1,15,7,7,8.422999599133618e-06
100,HC,55,7,0,7,9,1,15,7,7,8.338000043295324e-06
100,HC,56,10,0,10,0,1,19,10,10,1.0542999916651752e-05
100,HC,56,10,0,10,1,1,19,10,10,1.0444000054121716e-05
100,HC,56,10,0,10,2,1,19,10,10,1.5117000202735653e-05
100,HC,56,10,0,10,3,1,19,10,10,1.1356999948475277e-05
100,HC,56,10,0,10,4,1,19,10,10,1.0425999789731577e-05
100,HC,56,10,0,10,5,1,54,12,12,5.905900025027222e-05
100,HC,56,10,0,10,6,1,19,10,10,1.2147999768785667e-05
100,HC,56,10,0,10,7,1,42,12,12,2.549299961174256e-05
100,HC,56,10,0,10,8,1,33,12,12,1.944799987541046e-05
100,HC,56,10,0,10,9,1,19,10,10,1.0803999884956283e-05
100,HC,57,9,0,9,0,1,65,11,11,3.765300016311812e-05
100,HC,57,9,0,9,1,1,54,11,11,2.9119999908289174e-05
100,HC,57,9,0,9,2,1,49,11,11,2.6966999939759262e-05
100,HC,57,9,0,9,3,1,46,11,11,2.4063000182650285e-05
100,HC,57,9,0,9,4,0,100,,,5.577199999606819e-05
100,HC,57,9,0,9,5,1,44,9,9,2.490799988663639e-05
100,HC,57,9,0,9,6,1,28,9,9,1.60489998961566e-05
100,HC,57,9,0,9,7,1,20,9,9,1.0287000350217568e-05
100,HC,57,9,0,9,8,1,33,11,11,1.7266999748244416e-05
100,HC,57,9,0,9,9,1,54,11,11,3.0051000067032874e-05
100,HC,58,8,0,8,0,1,32,8,8,2.307600016138167e-05
100,HC,58,8,0,8,1,1,18,8,8,1.0024999937741086e-05
100,HC,58,8,0,8,2,1,18,8,8,9.221000254910905e-06
100,HC,58,8,0,8,3,1,18,8,8,9.94199990600464e-06
100,HC,58,8,0,8,4,1,24,8,8,1.6382000012526987e-05
100,HC,58,8,0,8,5,1,21,8,8,1.2743999832309783e-05
100,HC,58,8,0,8,6,0,100,,,8.425299984082812e-05
100,HC,58,8,0,8,7,1,46,8,8,3.360500022608903e-05
100,HC,58,8,0,8,8,1,27,8,8,1.8326999907003483e-05
100,HC,58,8,0,8,9,1,18,8,8,1.3531999684346374e-05
100,HC,59,8,0,8,0,1,18,8,8,9.628000043448992e-06
100,HC,59,8,0,8,1,1,18,8,8,9.19700005397317e-06
100,HC,59,8,0,8,2,1,90,8,8,9.951700030796928e-05
100,HC,59,8,0,8,3,1,18,8,8,1.0659000054147327e-05
100,HC,59,8,0,8,4,1,18,8,8,9.4600000011269e-06
100,HC,59,8,0,8,5,1,18,8,8,9.339999905932928e-06
100,HC,59,8,0,8,6,1,18,8,8,8.985000022221357e-06
100,HC,59,8,0,8,7,1,18,8,8,8.863999937602784e-06
100,HC,59,8,0,8,8,1,18,8,8,1.0404000022390392e-05
100,HC,59,8,0,8,9,1,18,8,8,9.525000223220559e-06
100,HC,60,10,0,8,0,1,84,10,10,5.620100000669481e-05
100,HC,60,10,0,8,1,0,100,,,6.612600009248126e-05
100,HC,60,10,0,8,2,0,100,,,6.083100015530363e-05
100,HC,60,10,0,8,3,1,64,10,10,4.413700025907019e-05
100,HC,60,10,0,8,4,0,100,,,6.347299995468347e-05
100,HC,60,10,0,8,5,1,86,10,10,5.1888000143662794e-05
100,HC,60,10,0,8,6,1,41,10,10,2.5163999907817924e-05
100,HC,60,10,0,8,7,1,78,10,10,4.726799988929997e-05
100,HC,60,10,0,8,8,1,21,10,10,1.277999990634271e-05
100,HC,60,10,0,8,9,1,35,10,10,2.4004000351851573e-05
100,HC,61,10,0,6,0,0,100,,,8.964600010585855e-05
100,HC,61,10,0,6,1,0,100,,,0.00011277499970674398
100,HC,61,10,0,6,2,0,100,,,8.737899997868226e-05
100,HC,61,10,0,6,3,0,100,,,8.361300024262164e-05
100,HC,61,10,0,6,4,0,100,,,8.248999984061811e-05
100,HC,61,10,0,6,5,0,100,,,8.086800016826601e-05
100,HC,61,10,0,6,6,0,100,,,8.03269999778422e-05
100,HC,61,10,0,6,7,0,100,,,8.185900014723302e-05
100,HC,61,10,0,6,8,0,100,,,8.126699958665995e-05
100,HC,61,10,0,6,9,0,100,,,8.300299987240578e-05
100,HC,62,9,0,9,0,0,100,,,6.23400001131813e-05
100,HC,62,9,0,9,1,0,100,,,6.297600020843674e-05
100,HC,62,9,0,9,2,1,20,9,9,1.0671999916667119e-05
100,HC,62,9,0,9,3,1,77,9,9,7.053799981804332e-05
100,HC,62,9,0,9,4,1,41,9,9,2.7328999749443028e-05
100,HC,62,9,0,9,5,1,20,9,9,1.0611999641696457e-05
100,HC,62,9,0,9,6,0,100,,,6.57690002299205e-05
100,HC,62,9,0,9,7,0,100,,,5.84740000704187e-05
100,HC,62,9,0,9,8,1,39,9,9,2.5225000172213186e-05
100,HC,62,9,0,9,9,1,33,9,9,2.059299959000782e-05
100,HC,63,7,0,7,0,1,31,9,9,1.861000009739655e-05
100,HC,63,7,0,7,1,1,32,9,9,1.8528000055084703e-05
100,HC,63,7,0,7,2,1,17,7,7,9.076999958779197e-06
100,HC,63,7,0,7,3,1,17,7,7,8.710000201972434e-06
100,HC,63,7,0,7,4,1,57,7,7,3.337099997224868e-05
100,HC,63,7,0,7,5,1,27,9,9,1.3796000075672055e-05
100,HC,63,7,0,7,6,1,17,7,7,9.67699998000171e-06
100,HC,63,7,0,7,7,1,17,7,7,8.724000053916825e-06
100,HC,63,7,0,7,8,1,17,7,7,8.464999609714141e-06
100,HC,63,7,0,7,9,1,17,7,7,8.222999895224348e-06
100,HC,64,8,0,8,0,1,18,8,8,9.696000233816449e-06
100,HC,64,8,0,8,1,1,18,8,8,9.19600006454857e-06
100,HC,64,8,0,8,2,0,100,,,9.977500030800002e-05
100,HC,64,8,0,8,3,1,92,8,8,5.4379999710363336e-05
100,HC,64,8,0,8,4,1,18,8,8,1.0491000011825236e-05
100,HC,64,8,0,8,5,0,100,,,9.25009999264148e-05
100,HC,64,8,0,8,6,1,26,8,8,1.4949000160413561e-05
100,HC,64,8,0,8,7,1,18,8,8,9.236000096279895e-06
100,HC,64,8,0,8,8,1,18,8,8,1.4293000276666135e-05
100,HC,64,8,0,8,9,1,18,8,8,9.874000170384534e-06
100,HC,65,10,0,8,0,1,53,10,10,3.291199982413673e-05
100,HC,65,10,0,8,1,1,81,10,10,5.085400016469066e-05
100,HC,65,10,0,8,2,1,23,10,10,1.3811999906465644e-05
100,HC,65,10,0,8,3,1,23,10,10,1.322799971603672e-05
100,HC,65,10,0,8,4,1,23,10,10,1.3680999927601079e-05
100,HC,65,10,0,8,5,1,65,10,10,3.922699988834211e-05
100,HC,65,10,0,8,6,0,100,,,5.884099982722546e-05
100,HC,65,10,0,8,7,1,40,10,10,2.5959000140574062e-05
100,HC,65,10,0,8,8,0,100,,,6.0480000229290454e-05
100,HC,65,10,0,8,9,0,100,,,5.8272999922337476e-05
100,HC,66,10,0,10,0,1,61,10,10,4.390300000522984e-05
100,HC,66,10,0,10,1,1,19,10,10,1.1862000064866152e-05
100,HC,66,10,0,10,2,1,19,10,10,1.0750000001280569e-05
100,HC,66,10,0,10,3,1,19,10,10,1.033100033964729e-05
100,HC,66,10,0,10,4,1,31,10,10,2.0266999854356982e-05
100,HC,66,10,0,10,5,1,19,10,10,1.0782000117615098e-05
100,HC,66,10,0,10,6,1,49,10,10,3.479899987723911e-05
100,HC,66,10,0,10,7,1,19,10,10,1.079499998013489e-05
100,HC,66,10,0,10,8,1,19,10,10,1.0218000170425512e-05
100,HC,66,10,0,10,9,1,28,10,10,1.6789000255812425e-05
100,HC,67,7,0,7,0,1,15,7,7,8.733999948162818e-06
100,HC,67,7,0,7,1,1,78,11,11,5.2518999837047886e-05
100,HC,67,7,0,7,2,1,15,7,7,9.095000223169336e-06
100,HC,67,7,0,7,3,1,15,7,7,8.248000085586682e-06
100,HC,67,7,0,7,4,1,15,7,7,3.084999980274006e-05
100,HC,67,7,0,7,5,1,18,7,7,1.645399970584549e-05
100,HC,67,7,0,7,6,1,15,7,7,9.262000276066829e-06
100,HC,67,7,0,7,7,1,28,11,11,1.6636000054859323e-05
100,HC,67,7,0,7,8,1,41,7,7,2.8328000098554185e-05
100,HC,67,7,0,7,9,1,28,11,11,1.6162999600055628e-05
100,HC,68,9,0,9,0,1,43,9,9,2.6871000045503024e-05
100,HC,68,9,0,9,1,1,70,11,11,4.301999979361426e-05
100,HC,68,9,0,9,2,1,85,9,9,5.0085000111721456e-05
100,HC,68,9,0,9,3,1,45,11,11,2.7752999812946655e-05
100,HC,68,9,0,9,4,1,59,9,9,3.857499996229308e-05
100,HC,68,9,0,9,5,0,100,,,5.964799993307679e-05
100,HC,68,9,0,9,6,1,28,9,9,1.5683999663451687e-05
100,HC,68,9,0,9,7,1,47,9,9,2.9600999823742313e-05
100,HC,68,9,0,9,8,1,35,9,9,2.020599958996172e-05
100,HC,68,9,0,9,9,0,100,,,5.5265000355575467e-05
100,HC,69,10,0,10,0,0,100,,,6.217899999683141e-05
100,HC,69,10,0,10,1,1,21,10,10,1.1194999842700781e-05
100,HC,69,10,0,10,2,1,21,10,10,1.0988999747496564e-05
100,HC,69,10,0,10,3,1,62,10,10,3.618000027927337e-05
100,HC,69,10,0,10,4,1,57,10,10,3.825600015261443e-05
100,HC,69,10,0,10,5,1,39,10,10,2.6965000415657414e-05
100,HC,69,10,0,10,6,1,94,10,10,5.335200012268615e-05
100,HC,69,10,0,10,7,1,31,10,10,2.5256000299123116e-05
100,HC,69,10,0,10,8,1,21,10,10,1.1396999980206601e-05
100,HC,69,10,0,10,9,1,23,10,10,1.4760999874852132e-05
100,HC,70,10,0,8,0,0,100,,,8.465599967166781e-05
100,HC,70,10,0,8,1,0,100,,,8.328900003107265e-05
100,HC,70,10,0,8,2,0,100,,,7.818999984010588e-05
100,HC,70,10,0,8,3,0,100,,,7.890400001997477e-05
100,HC,70,10,0,8,4,0,100,,,7.553999967058189e-05
100,HC,70,10,0,8,5,0,100,,,8.083300008365768e-05
100,HC,70,10,0,8,6,0,100,,,8.118799996736925e-05
100,HC,70,10,0,8,7,0,100,,,7.780600026308093e-05
100,HC,70,10,0,8,8,0,100,,,8.688699972481118e-05
100,HC,70,10,0,8,9,0,100,,,0.00010722700017140596
100,HC,71,10,0,10,0,1,21,10,10,1.288800012844149e-05
100,HC,71,10,0,10,1,1,21,10,10,1.1292999715806218e-05
100,HC,71,10,0,10,2,1,32,10,10,2.2370000351656927e-05
100,HC,71,10,0,10,3,1,21,10,10,1.1357999937899876e-05
100,HC,71,10,0,10,4,1,27,10,10,1.8779000129143242e-05
100,HC,71,10,0,10,5,1,94,10,10,6.315499967968208e-05
100,HC,71,10,0,10,6,0,100,,,7.194799991339096e-05
100,HC,71,10,0,10,7,1,21,10,10,1.095000015993719e-05
100,HC,71,10,0,10,8,1,21,10,10,1.07800001387659e-05
100,HC,71,10,0,10,9,1,21,10,10,1.0448000011820113e-05
100,HC,72,7,0,7,0,1,17,7,7,9.0720000116562e-06
100,HC,72,7,0,7,1,1,17,7,7,8.907999927032506e-06
100,HC,72,7,0,7,2,1,30,7,7,1.975799978026771e-05
100,HC,72,7,0,7,3,1,17,7,7,8.969999726105016e-06
100,HC,72,7,0,7,4,1,17,7,7,8.475999948132085e-06
100,HC,72,7,0,7,5,1,17,7,7,8.198000159609364e-06
100,HC,72,7,0,7,6,1,17,7,7,8.170999990397831e-06
100,HC,72,7,0,7,7,1,26,7,7,1.625100003366242e-05
100,HC,72,7,0,7,8,1,54,9,9,3.786100023717154e-05
100,HC,72,7,0,7,9,1,27,9,9,1.5675999748054892e-05
100,HC,73,8,0,8,0,1,18,8,8,1.4757999906578334e-05
100,HC,73,8,0,8,1,1,18,8,8,1.0549999842623947e-05
100,HC,73,8,0,8,2,1,70,12,12,4.7232000270014396e-05
100,HC,73,8,0,8,3,1,26,8,8,1.5251999684551265e-05
100,HC,73,8,0,8,4,1,18,8,8,9.688000318419654e-06
100,HC,73,8,0,8,5,1,34,12,12,1.7439999737689504e-05
100,HC,73,8,0,8,6,1,82,12,12,5.169500036572572e-05
100,HC,73,8,0,8,7,1,18,8,8,3.441499984546681e-05
100,HC,73,8,0,8,8,1,34,12,12,2.0776999917870853e-05
100,HC,73,8,0,8,9,1,37,12,12,2.1578000087174587e-05
100,HC,74,10,0,8,0,1,45,10,10,2.894099998229649e-05
100,HC,74,10,0,8,1,1,23,10,10,1.4498000382445753e-05
100,HC,74,10,0,8,2,1,72,10,10,4.0674000047147274e-05
100,HC,74,10,0,8,3,0,100,,,5.856200004927814e-05
100,HC,74,10,0,8,4,0,100,,,5.6490000133635476e-05
100,HC,74,10,0,8,5,1,47,10,10,2.7023999791708775e-05
100,HC,74,10,0,8,6,1,83,10,10,4.719099979411112e-05
100,HC,74,10,0,8,7,1,23,10,10,1.361700014967937e-05
100,HC,74,10,0,8,8,1,23,10,10,1.3117999969836092e-05
100,HC,74,10,0,8,9,1,48,10,10,2.7709999812941533e-05
100,HC,75,9,0,9,0,0,100,,,5.924499964748975e-05
100,HC,75,9,0,9,1,1,82,13,13,4.098999988855212e-05
100,HC,75,9,0,9,2,1,20,9,9,1.087099963115179e-05
100,HC,75,9,0,9,3,0,100,,,5.1760000133072026e-05
100,HC,75,9,0,9,4,0,100,,,6.150199988042004e-05
100,HC,75,9,0,9,5,1,20,9,9,1.0241999916615896e-05
100,HC,75,9,0,9,6,1,39,13,13,2.230000018244027e-05
100,HC,75,9,0,9,7,1,20,9,9,1.0688000202208059e-05
100,HC,75,9,0,9,8,1,20,9,9,1.0321999980078544e-05
100,HC,75,9,0,9,9,1,35,9,9,1.9923999843740603e-05
100,HC,76,10,0,10,0,1,46,14,14,5.380600032367511e-05
100,HC,76,10,0,10,1,1,49,14,14,3.4716000300250016e-05
100,HC,76,10,0,10,2,1,91,14,14,6.475700001828955e-05
100,HC,76,10,0,10,3,1,23,10,10,1.1521000033098971e-05
100,HC,76,10,0,10,4,0,100,,,7.377800011454383e-05
100,HC,76,10,0,10,5,1,23,10,10,1.1403999906178797e-05
100,HC,76,10,0,10,6,1,70,14,14,3.7836000046809204e-05
100,HC,76,10,0,10,7,1,23,10,10,1.1534999885043362e-05
100,HC,76,10,0,10,8,1,29,10,10,1.7972000023291912e-05
100,HC,76,10,0,10,9,0,100,,,6.742799996573012e-05
100,HC,77,7,0,7,0,1,15,7,7,9.039000360644422e-06
100,HC,77,7,0,7,1,1,15,7,7,8.88599970494397e-06
100,HC,77,7,0,7,2,1,15,7,7,8.961999810708221e-06
100,HC,77,7,0,7,3,1,15,7,7,8.502000127919018e-06
100,HC,77,7,0,7,4,1,15,7,7,8.398999852943234e-06
100,HC,77,7,0,7,5,1,15,7,7,8.195999726012815e-06
100,HC,77,7,0,7,6,1,15,7,7,7.94000015957863e-06
100,HC,77,7,0,7,7,1,15,7,7,7.982000170159154e-06
100,HC,77,7,0,7,8,1,15,7,7,8.02000022304128e-06
100,HC,77,7,0,7,9,1,15,7,7,8.151000201905845e-06
100,HC,78,9,0,9,0,1,34,9,9,2.020800002355827e-05
100,HC,78,9,0,9,1,1,38,9,9,2.245699988634442e-05
100,HC,78,9,0,9,2,1,20,9,9,1.034600018101628e-05
100,HC,78,9,0,9,3,1,20,9,9,1.004799969450687e-05
100,HC,78,9,0,9,4,1,38,9,9,2.200600010837661e-05
100,HC,78,9,0,9,5,1,20,9,9,1.0298999768565409e-05
100,HC,78,9,0,9,6,1,20,9,9,9.753000085765962e-06
100,HC,78,9,0,9,7,1,20,9,9,9.820000286708819e-06
100,HC,78,9,0,9,8,1,20,9,9,9.846000011748401e-06
100,HC,78,9,0,9,9,1,84,9,9,7.155699995564646e-05
100,HC,79,7,0,7,0,1,100,7,7,6.401800010280567e-05
100,HC,79,7,0,7,1,1,26,7,7,1.7364000086672604e-05
100,HC,79,7,0,7,2,1,17,7,7,9.402000159752788e-06
100,HC,79,7,0,7,3,1,17,7,7,8.59200008562766e-06
100,HC,79,7,0,7,4,1,17,7,7,8.599000011599855e-06
100,HC,79,7,0,7,5,1,45,9,9,2.8479999855335336e-05
100,HC,79,7,0,7,6,1,48,7,7,2.9709000045841094e-05
100,HC,79,7,0,7,7,1,17,7,7,8.497000180796022e-06
100,HC,79,7,0,7,8,1,55,7,7,3.404600010981085e-05
100,HC,79,7,0,7,9,1,48,7,7,2.921799978139461e-05
100,HC,80,10,0,8,0,0,100,,,8.285200010504923e-05
100,HC,80,10,0,8,1,0,100,,,8.14899999568297e-05
100,HC,80,10,0,8,2,0,100,,,7.799700006216881e-05
100,HC,80,10,0,8,3,0,100,,,7.843100001991843e-05
100,HC,80,10,0,8,4,0,100,,,7.920200005173683e-05
100,HC,80,10,0,8,5,0,100,,,8.773300032771658e-05
100,HC,80,10,0,8,6,0,100,,,0.00010375000010753865
100,HC,80,10,0,8,7,0,100,,,8.466799999951036e-05
100,HC,80,10,0,8,8,0,100,,,7.967400006236858e-05
